100   11.4518   0.00039399
110   7.22042   0.000255271
120   4.72107   0.000171456
130   3.18329   0.000118664
140   2.20374   8.4247e-05
150   1.56088   6.11295e-05
160   1.12792   4.52087e-05
170   0.829613   3.39987e-05
180   0.619884   2.59513e-05
190   0.469751   2.00777e-05
200   0.360525   1.57236e-05
210   0.279891   1.24465e-05
220   0.219573   9.94874e-06
230   0.173908   8.02494e-06
240   0.138952   6.52787e-06
250   0.11192   5.351e-06
260   0.0908203   4.41766e-06
270   0.0742073   3.67156e-06
280   0.0610216   3.07028e-06
290   0.0504778   2.58222e-06
300   0.0419879   2.18349e-06
310   0.0351073   1.85573e-06
320   0.0294969   1.58467e-06
330   0.0248964   1.35922e-06
340   0.0211036   1.17075e-06
350   0.017961   1.01246e-06
360   0.0153448   8.78868e-07
370   0.0131568   7.65582e-07
380   0.0113193   6.69128e-07
390   0.00976994   5.86697e-07
400   0.00845848   5.15969e-07
410   0.00734439   4.55069e-07
420   0.0063947   4.02449e-07
430   0.00558249   3.56823e-07
440   0.0048857   3.17143e-07
450   0.00428614   2.82537e-07
460   0.00376878   2.52272e-07
470   0.00332113   2.2573e-07
480   0.00293281   2.0239e-07
490   0.00259511   1.81814e-07
500   0.00230074   1.63632e-07
510   0.00204355   1.4753e-07
520   0.00181835   1.3324e-07
530   0.00162074   1.20531e-07
540   0.001447   1.09203e-07
550   0.00129394   9.90865e-08
560   0.00115884   9.00345e-08
570   0.00103938   8.19222e-08
580   0.000933576   7.46397e-08
590   0.000839696   6.80905e-08
600   0.000756265   6.21913e-08
610   0.000682003   5.68688e-08
620   0.000615803   5.20597e-08
630   0.000556701   4.77085e-08
640   0.000503863   4.37662e-08
650   0.000456559   4.01897e-08
660   0.000414152   3.69408e-08
670   0.000376087   3.39861e-08
680   0.000341876   3.12956e-08
690   0.000311092   2.88429e-08
700   0.000283358   2.66044e-08
710   0.000258344   2.45592e-08
720   0.000235758   2.26888e-08
730   0.000215342   2.09761e-08
740   0.000196868   1.94061e-08
750   0.000180134   1.7966e-08
760   0.000164961   1.66438e-08
770   0.00015119   1.54292e-08
780   0.00013868   1.43125e-08
790   0.000127304   1.32846e-08
800   0.000116951   1.23378e-08
810   0.00010752   1.14651e-08
820   9.89209e-05   1.06601e-08
830   9.10746e-05   9.91699e-09
840   8.39089e-05   9.23043e-09
850   7.73597e-05   8.59578e-09
860   7.13691e-05   8.00871e-09
870   6.58852e-05   7.46537e-09
880   6.08615e-05   6.9622e-09
890   5.62559e-05   6.49593e-09
900   5.20306e-05   6.06348e-09
910   4.81514e-05   5.66226e-09
920   4.45876e-05   5.28983e-09
930   4.13112e-05   4.94394e-09
940   3.82971e-05   4.62254e-09
950   3.55224e-05   4.32374e-09
960   3.29666e-05   4.04578e-09
970   3.06109e-05   3.78709e-09
980   2.84383e-05   3.54621e-09
990   2.64334e-05   3.32185e-09
1000   2.45821e-05   3.1128e-09
1010   2.28716e-05   2.91795e-09
1020   2.12904e-05   2.73619e-09
1030   1.98279e-05   2.5666e-09
1040   1.84744e-05   2.40829e-09
1050   1.72212e-05   2.26021e-09
1060   1.60601e-05   2.12183e-09
1070   1.49838e-05   1.99251e-09
1080   1.39857e-05   1.87162e-09
1090   1.30596e-05   1.75856e-09
1100   1.21999e-05   1.6528e-09
1110   1.14014e-05   1.55383e-09
1120   1.06594e-05   1.46117e-09
1130   9.96969e-06   1.37438e-09
1140   9.32817e-06   1.29308e-09
1150   8.73124e-06   1.21691e-09
1160   8.17557e-06   1.14553e-09
1170   7.65807e-06   1.07861e-09
1180   7.17591e-06   1.01583e-09
1190   6.72649e-06   9.56949e-10
1200   6.3074e-06   9.01695e-10
1210   5.91645e-06   8.4984e-10
1220   5.55159e-06   8.01075e-10
1230   5.21095e-06   7.55315e-10
1240   4.8928e-06   7.12366e-10
1250   4.59554e-06   6.72017e-10
1260   4.31768e-06   6.34104e-10
1270   4.05787e-06   5.98468e-10
1280   3.81485e-06   5.64957e-10
1290   3.58745e-06   5.33474e-10
1300   3.37459e-06   5.03865e-10
1310   3.17527e-06   4.76006e-10
1320   2.98856e-06   4.49789e-10
1330   2.81361e-06   4.25114e-10
1340   2.64962e-06   4.01908e-10
1350   2.49585e-06   3.80061e-10
1360   2.35162e-06   3.59493e-10
1370   2.2163e-06   3.40071e-10
1380   2.0893e-06   3.21705e-10
1390   1.97006e-06   3.04372e-10
1400   1.85809e-06   2.88017e-10
1410   1.75289e-06   2.72596e-10
1420   1.65405e-06   2.58052e-10
1430   1.56114e-06   2.44313e-10
1440   1.47379e-06   2.31357e-10
1450   1.39163e-06   2.19116e-10
1460   1.31435e-06   2.0756e-10
1470   1.24162e-06   1.96649e-10
1480   1.17317e-06   1.86347e-10
1490   1.10873e-06   1.76616e-10
1500   1.04804e-06   1.67426e-10
1510   9.90872e-07   1.58691e-10
1520   9.37008e-07   1.50435e-10
1530   8.86245e-07   1.42639e-10
1540   8.38393e-07   1.35275e-10
1550   7.93275e-07   1.28323e-10
1560   7.50723e-07   1.21753e-10
1570   7.10584e-07   1.15543e-10
1580   6.72711e-07   1.09667e-10
1590   6.36969e-07   1.04108e-10
1600   6.0323e-07   9.88459e-11
1610   5.71376e-07   9.38814e-11
1620   5.41294e-07   8.91827e-11
1630   5.1288e-07   8.47316e-11
1640   4.86036e-07   8.05144e-11
1650   4.6067e-07   7.65181e-11
1660   4.36696e-07   7.27307e-11
1670   4.14033e-07   6.91405e-11
1680   3.92605e-07   6.57368e-11
1690   3.72341e-07   6.25093e-11
1700   3.53175e-07   5.94484e-11
1710   3.35043e-07   5.65488e-11
1720   3.17886e-07   5.37973e-11
1730   3.0165e-07   5.11732e-11
1740   2.86282e-07   4.86785e-11
1750   2.71732e-07   4.6308e-11
1760   2.57956e-07   4.4055e-11
1770   2.4491e-07   4.19156e-11
1780   2.32553e-07   3.98841e-11
1790   2.20847e-07   3.79547e-11
1800   2.09756e-07   3.61226e-11
1810   1.99245e-07   3.43769e-11
1820   1.89284e-07   3.27064e-11
1830   1.79841e-07   3.11242e-11
1840   1.70889e-07   2.96246e-11
1850   1.62401e-07   2.82005e-11
1860   1.54351e-07   2.68485e-11
1870   1.46717e-07   2.55676e-11
1880   1.39474e-07   2.43534e-11
1890   1.32603e-07   2.31991e-11
1900   1.26083e-07   2.21018e-11
1910   1.19896e-07   2.10606e-11
1920   1.14024e-07   2.00727e-11
1930   1.0845e-07   1.91326e-11
1940   1.03158e-07   1.8238e-11
1950   9.81334e-08   1.73867e-11
1960   9.3362e-08   1.65766e-11
1970   8.88306e-08   1.58054e-11
1980   8.45266e-08   1.50714e-11
1990   8.0438e-08   1.43725e-11
2000   7.65537e-08   1.3707e-11
2010   7.28629e-08   1.30732e-11
2020   6.93557e-08   1.24698e-11
2030   6.60226e-08   1.1895e-11
2040   6.28545e-08   1.13476e-11
2050   5.98431e-08   1.08263e-11
2060   5.69802e-08   1.03282e-11
2070   5.42582e-08   9.84966e-12
2080   5.16699e-08   9.39603e-12
2090   4.92086e-08   8.96424e-12
2100   4.68677e-08   8.55306e-12
2110   4.46412e-08   8.16105e-12
2120   4.25233e-08   7.78707e-12
2130   4.05084e-08   7.4308e-12
2140   3.85915e-08   7.08887e-12
2150   3.67675e-08   6.76169e-12
2160   3.50318e-08   6.45019e-12
2170   3.33801e-08   6.15311e-12
2180   3.1808e-08   5.87065e-12
2190   3.03117e-08   5.60251e-12
2200   2.88873e-08   5.34784e-12
2210   2.75313e-08   5.10518e-12
2220   2.62404e-08   4.87384e-12
2230   2.50113e-08   4.65347e-12
2240   2.38409e-08   4.44358e-12
2250   2.27263e-08   4.24336e-12
2260   2.16649e-08   4.05237e-12
2270   2.06541e-08   3.87015e-12
2280   1.96912e-08   3.69623e-12
2290   1.87741e-08   3.53022e-12
2300   1.79004e-08   3.3717e-12
2310   1.70681e-08   3.22044e-12
2320   1.62751e-08   3.07605e-12
2330   1.55196e-08   2.93821e-12
2340   1.47997e-08   2.80658e-12
2350   1.41137e-08   2.68089e-12
2360   1.346e-08   2.56057e-12
2370   1.2837e-08   2.44584e-12
2380   1.22432e-08   2.3365e-12
2390   1.16773e-08   2.23214e-12
2400   1.11378e-08   2.13251e-12
2410   1.06236e-08   2.03738e-12
2420   1.01334e-08   1.94655e-12
2430   9.66614e-09   1.85981e-12
2440   9.22064e-09   1.77696e-12
2450   8.79588e-09   1.69779e-12
2460   8.3909e-09   1.62217e-12
2470   8.00475e-09   1.54938e-12
2480   7.63654e-09   1.47991e-12
2490   7.28542e-09   1.4137e-12
2500   6.95058e-09   1.35059e-12
2510   6.63125e-09   1.29043e-12
2520   6.3267e-09   1.23307e-12
2530   6.03625e-09   1.17798e-12
2540   5.75922e-09   1.12494e-12
2550   5.495e-09   1.07418e-12
2560   5.24297e-09   1.02588e-12
2570   5.00256e-09   9.79908e-13
2580   4.77324e-09   9.36115e-13
2590   4.55447e-09   8.94262e-13
